Symbol,ISIN,Trade Date,Exchange,Segment,Series,Trade Type,Auction,Quantity,Price,Trade ID,Order ID,Order Execution Time
MID150BEES,INF204KB1V68,45379,NSE,EQ,EQ,buy,FALSE,9,182.39,40817666,1200000004083413,28/03/2024
NIFTYBEES,INF204KB14I2,45379,NSE,EQ,EQ,buy,FALSE,6,245.76,40817665,1200000004083412,28/03/2024
HDFCSML250,INF179KC1FB2,45379,NSE,EQ,EQ,buy,FALSE,12,144.41,20848987,1100000003848616,28/03/2024
CONSUMBEES,INF204KA1LD7,45379,NSE,EQ,EQ,buy,FALSE,10,110.29,40817667,1200000004083414,28/03/2024
MOM30IETF,INF109KC17C7,45379,NSE,EQ,EQ,buy,FALSE,50,31.05,20848817,1100000003848047,28/03/2024
NHPC,INE848E01016,45379,NSE,EQ,EQ,sell,FALSE,14,89.50,41295702,1200000006622264,28/03/2024
COALINDIA,INE522F01014,45379,NSE,EQ,EQ,sell,FALSE,5,433.50,1057976,1000000005791453,28/03/2024
SWANENERGY,INE665A01038,45379,NSE,EQ,EQ,sell,FALSE,8,655.30,61270524,1300000005718891,28/03/2024
PRESTIGE,INE811K01011,45379,NSE,EQ,EQ,sell,FALSE,4,1147.60,41295701,1200000006622263,28/03/2024
NHPC,INE848E01016,45379,NSE,EQ,EQ,sell,FALSE,28,89.50,41295703,1200000006622264,28/03/2024
SJVN,INE002L01015,45379,NSE,EQ,EQ,sell,FALSE,27,123.30,61270520,1300000005718848,28/03/2024
IRCON,INE962Y01021,45379,NSE,EQ,EQ,sell,FALSE,4,222.55,21391668,1100000006389839,28/03/2024
SJVN,INE002L01015,45379,NSE,EQ,EQ,sell,FALSE,22,123.30,61270521,1300000005718848,28/03/2024
MEDANTA,INE474Q01031,45379,NSE,EQ,EQ,sell,FALSE,2,1320.95,41295705,1200000006622269,28/03/2024
OIL,INE274J01014,45379,NSE,EQ,EQ,sell,FALSE,4,601.55,41295704,1200000006622268,28/03/2024
IOC,INE242A01010,45379,NSE,EQ,EQ,sell,FALSE,9,168.30,21391664,1100000006389810,28/03/2024
HINDPETRO,INE094A01015,45379,NSE,EQ,EQ,sell,FALSE,4,475.25,21391665,1100000006389823,28/03/2024
RVNL,INE415G01027,45379,NSE,EQ,EQ,sell,FALSE,16,254.10,61270522,1300000005718854,28/03/2024
BSOFT,INE836A01035,45379,NSE,EQ,EQ,sell,FALSE,5,752.40,1057974,1000000005791436,28/03/2024
RECLTD,INE020B01018,45379,NSE,EQ,EQ,sell,FALSE,4,452.90,61270525,1300000005718895,28/03/2024
KALYANKJIL,INE303R01014,45379,NSE,EQ,EQ,buy,FALSE,11,423.75,41296996,1200000006628420,28/03/2024
ZOMATO,INE758T01015,45379,NSE,EQ,EQ,buy,FALSE,8,179.60,61271731,1300000005723431,28/03/2024
EIHOTEL,INE230A01023,45379,NSE,EQ,EQ,buy,FALSE,1,464.65,21392962,1100000006395052,28/03/2024
EIHOTEL,INE230A01023,45379,NSE,EQ,EQ,buy,FALSE,1,464.65,21392963,1100000006395052,28/03/2024
EIHOTEL,INE230A01023,45379,NSE,EQ,EQ,buy,FALSE,2,464.85,21392964,1100000006395052,28/03/2024
NTPC,INE733E01010,45379,NSE,EQ,EQ,buy,FALSE,8,331.75,41296997,1200000006628422,28/03/2024
COLPAL,INE259A01022,45379,NSE,EQ,EQ,buy,FALSE,4,2666.85,1059271,1000000005797101,28/03/2024
CUMMINSIND,INE298A01020,45379,NSE,EQ,EQ,buy,FALSE,4,2951.35,1059270,1000000005797092,28/03/2024
ZYDUSLIFE,INE010B01027,45379,NSE,EQ,EQ,buy,FALSE,1,1005.70,1059291,1000000005797194,28/03/2024
ZYDUSLIFE,INE010B01027,45379,NSE,EQ,EQ,buy,FALSE,7,1005.90,1059292,1000000005797194,28/03/2024
JUNIORBEES,INF732E01045,45391,NSE,EQ,EQ,buy,FALSE,4,670.49,44569390,1200000032673173,9/04/2024
UTINEXT50,INF789F1AUW9,45391,NSE,EQ,EQ,buy,FALSE,20,66.82,64517200,1300000027126339,9/04/2024
HDFCSML250,INF179KC1FB2,45391,NSE,EQ,EQ,buy,FALSE,12,153.68,25349910,1100000033303779,9/04/2024
GOLDBEES,INF204KB17I5,45391,NSE,EQ,EQ,buy,FALSE,19,60.43,25349912,1100000033303784,9/04/2024
NIFTYBEES,INF204KB14I2,45391,NSE,EQ,EQ,buy,FALSE,6,251.22,44569392,1200000032673181,9/04/2024
MID150BEES,INF204KB1V68,45391,NSE,EQ,EQ,buy,FALSE,9,190.18,44569391,1200000032673174,9/04/2024
CONSUMBEES,INF204KA1LD7,45391,NSE,EQ,EQ,buy,FALSE,10,112.69,44569393,1200000032673183,9/04/2024
MOM30IETF,INF109KC17C7,45391,NSE,EQ,EQ,buy,FALSE,50,31.93,25349911,1100000033303780,9/04/2024
IDFC,INE043D01016,45391,NSE,EQ,EQ,sell,FALSE,17,120.50,25722909,1100000036104740,9/04/2024
PFC,INE134E01011,45391,NSE,EQ,EQ,sell,FALSE,5,401.40,44926790,1200000035824017,9/04/2024
PETRONET,INE347G01014,45391,NSE,EQ,EQ,sell,FALSE,7,283.05,44926811,1200000035824189,9/04/2024
OIL,INE274J01014,45391,NSE,EQ,EQ,sell,FALSE,3,621.80,44926785,1200000035823900,9/04/2024
RECLTD,INE020B01018,45391,NSE,EQ,EQ,sell,FALSE,1,441.25,64877334,1300000029611377,9/04/2024
HUDCO,INE031A01017,45391,NSE,EQ,EQ,sell,FALSE,10,210.30,25722912,1100000036104772,9/04/2024
RITES,INE320J01015,45391,NSE,EQ,EQ,sell,FALSE,3,683.70,64877336,1300000029611396,9/04/2024
CASTROLIND,INE172A01027,45391,NSE,EQ,EQ,sell,FALSE,9,222.15,3459079,1000000027994767,9/04/2024
RECLTD,INE020B01018,45391,NSE,EQ,EQ,sell,FALSE,3,441.20,64877335,1300000029611377,9/04/2024
SJVN,INE002L01015,45391,NSE,EQ,EQ,sell,FALSE,17,130.90,64877320,1300000029611283,9/04/2024
COALINDIA,INE522F01014,45391,NSE,EQ,EQ,sell,FALSE,4,438.80,3459030,1000000027994606,9/04/2024
TATAMOTORS,INE155A01022,45391,NSE,EQ,EQ,sell,FALSE,2,1013.40,64909870,1300000029794256,9/04/2024
JSL,INE220G01021,45391,NSE,EQ,EQ,sell,FALSE,2,703.00,44965755,1200000036068604,9/04/2024
EIHOTEL,INE230A01023,45391,NSE,EQ,EQ,sell,FALSE,5,481.00,25768113,1100000036365488,9/04/2024
JSL,INE220G01021,45391,NSE,EQ,EQ,sell,FALSE,1,703.00,44965754,1200000036068604,9/04/2024
CHALET,INE427F01016,45391,NSE,EQ,EQ,sell,FALSE,2,849.35,3486771,1000000028189019,9/04/2024
ADANIPORTS,INE742F01042,45391,NSE,EQ,EQ,sell,FALSE,2,1349.65,3486762,1000000028188991,9/04/2024
NATCOPHARM,INE987B01026,45391,NSE,EQ,EQ,sell,FALSE,2,984.95,44966143,1200000036070964,9/04/2024
NIFTYBEES,INF204KB14I2,45397,NSE,EQ,EQ,buy,FALSE,6,247.62,41544822,1200000006539446,15/04/2024
MOM30IETF,INF109KC17C7,45397,NSE,EQ,EQ,buy,FALSE,50,31.51,21733384,1100000006853727,15/04/2024
GOLDBEES,INF204KB17I5,45397,NSE,EQ,EQ,buy,FALSE,19,61.45,21733382,1100000006853719,15/04/2024
CONSUMBEES,INF204KA1LD7,45397,NSE,EQ,EQ,buy,FALSE,10,111.13,41544819,1200000006539438,15/04/2024
UTINEXT50,INF789F1AUW9,45397,NSE,EQ,EQ,buy,FALSE,20,65.90,61604197,1300000006144532,15/04/2024
MID150BEES,INF204KB1V68,45397,NSE,EQ,EQ,buy,FALSE,9,186.59,41544821,1200000006539443,15/04/2024
JUNIORBEES,INF732E01045,45397,NSE,EQ,EQ,buy,FALSE,4,659.40,41544820,1200000006539441,15/04/2024
HDFCSML250,INF179KC1FB2,45397,NSE,EQ,EQ,buy,FALSE,12,150.25,21733641,1100000006855100,15/04/2024
UTINEXT50,INF789F1AUW9,45404,NSE,EQ,EQ,buy,FALSE,20,66.43,60958346,1300000004487068,22/04/2024
CONSUMBEES,INF204KA1LD7,45404,NSE,EQ,EQ,buy,FALSE,10,112.18,40884747,1200000004771979,22/04/2024
NIFTYBEES,INF204KB14I2,45404,NSE,EQ,EQ,buy,FALSE,6,246.65,40884746,1200000004771977,22/04/2024
GOLDBEES,INF204KB17I5,45404,NSE,EQ,EQ,buy,FALSE,19,61.87,21057763,1100000004840349,22/04/2024
JUNIORBEES,INF732E01045,45404,NSE,EQ,EQ,buy,FALSE,4,665.90,40884745,1200000004771970,22/04/2024
MID150BEES,INF204KB1V68,45404,NSE,EQ,EQ,buy,FALSE,9,187.66,40884749,1200000004771991,22/04/2024
MOM30IETF,INF109KC17C7,45404,NSE,EQ,EQ,buy,FALSE,50,31.55,21057775,1100000004840381,22/04/2024
HDFCSML250,INF179KC1FB2,45404,NSE,EQ,EQ,buy,FALSE,12,153.63,21058588,1100000004845431,22/04/2024
HDFCSML250,INF179KC1FB2,45411,NSE,EQ,EQ,buy,FALSE,12,159.43,21319120,1100000005568310,29/04/2024
MOM30IETF,INF109KC17C7,45411,NSE,EQ,EQ,buy,FALSE,50,32.83,21318484,1100000005566412,29/04/2024
UTINEXT50,INF789F1AUW9,45411,NSE,EQ,EQ,buy,FALSE,20,68.30,61055911,1300000004665985,29/04/2024
GOLDBEES,INF204KB17I5,45411,NSE,EQ,EQ,buy,FALSE,19,61.02,21318483,1100000005566411,29/04/2024
CONSUMBEES,INF204KA1LD7,45411,NSE,EQ,EQ,buy,FALSE,10,113.48,40920132,1200000004828008,29/04/2024
NIFTYBEES,INF204KB14I2,45411,NSE,EQ,EQ,buy,FALSE,6,249.47,40920135,1200000004828016,29/04/2024
MID150BEES,INF204KB1V68,45411,NSE,EQ,EQ,buy,FALSE,9,192.90,40920134,1200000004828014,29/04/2024
JUNIORBEES,INF732E01045,45411,NSE,EQ,EQ,buy,FALSE,4,685.19,40920130,1200000004827999,29/04/2024
ZYDUSLIFE,INE010B01027,45412,NSE,EQ,EQ,sell,FALSE,8,954.20,2287407,1000000013992448,30/04/2024
CUMMINSIND,INE298A01020,45412,NSE,EQ,EQ,sell,FALSE,4,3300.70,2287405,1000000013992437,30/04/2024
COLPAL,INE259A01022,45412,NSE,EQ,EQ,sell,FALSE,4,2762.40,2287406,1000000013992443,30/04/2024
KALYANKJIL,INE303R01014,45412,NSE,EQ,EQ,buy,FALSE,1,415.75,42888488,1200000015175191,30/04/2024
INDUSTOWER,INE121J01017,45412,NSE,EQ,EQ,buy,FALSE,10,356.65,22720513,1100000014883282,30/04/2024
COALINDIA,INE522F01014,45412,NSE,EQ,EQ,buy,FALSE,2,454.25,2288093,1000000013996736,30/04/2024
COCHINSHIP,INE704P01025,45412,NSE,EQ,EQ,buy,FALSE,1,1313.50,2288092,1000000013996730,30/04/2024
KPIL,INE220B01022,45412,NSE,EQ,EQ,buy,FALSE,2,1255.95,42888492,1200000015175196,30/04/2024
OIL,INE274J01014,45412,NSE,EQ,EQ,buy,FALSE,2,633.55,42888493,1200000015175197,30/04/2024
SJVN,INE002L01015,45412,NSE,EQ,EQ,buy,FALSE,40,136.95,62775091,1300000013796273,30/04/2024
LUPIN,INE326A01037,45412,NSE,EQ,EQ,buy,FALSE,1,1651.60,42888490,1200000015175194,30/04/2024
MEDANTA,INE474Q01031,45412,NSE,EQ,EQ,buy,FALSE,2,1489.95,42888489,1200000015175193,30/04/2024
SWANENERGY,INE665A01038,45412,NSE,EQ,EQ,buy,FALSE,5,633.70,62775092,1300000013796283,30/04/2024
KALYANKJIL,INE303R01014,45412,NSE,EQ,EQ,buy,FALSE,1,415.75,42888487,1200000015175191,30/04/2024
KPIL,INE220B01022,45412,NSE,EQ,EQ,buy,FALSE,3,1255.95,42888491,1200000015175196,30/04/2024
KALYANKJIL,INE303R01014,45412,NSE,EQ,EQ,buy,FALSE,3,415.75,42888486,1200000015175191,30/04/2024
SWANENERGY,INE665A01038,45415,NSE,EQ,EQ,buy,FALSE,1,612.00,60906390,1300000004146197,3/05/2024
INDUSTOWER,INE121J01017,45415,NSE,EQ,EQ,buy,FALSE,3,354.05,20842380,1100000004210565,3/05/2024
EIHOTEL,INE230A01023,45415,NSE,EQ,EQ,buy,FALSE,1,471.95,20842375,1100000004210558,3/05/2024
ZOMATO,INE758T01015,45415,NSE,EQ,EQ,buy,FALSE,3,198.95,60906387,1300000004146182,3/05/2024
MEDANTA,INE474Q01031,45415,NSE,EQ,EQ,buy,FALSE,3,1424.00,40969739,1200000004775194,3/05/2024
COCHINSHIP,INE704P01025,45415,NSE,EQ,EQ,buy,FALSE,1,1341.95,980231,1000000005270602,3/05/2024
IRFC,INE053F01010,45415,NSE,EQ,EQ,buy,FALSE,9,159.95,20842376,1100000004210559,3/05/2024
COALINDIA,INE522F01014,45415,NSE,EQ,EQ,buy,FALSE,3,455.00,980230,1000000005270599,3/05/2024
KPIL,INE220B01022,45415,NSE,EQ,EQ,buy,FALSE,1,1223.30,40969743,1200000004775209,3/05/2024
TATAMTRDVR,IN9155A01020,45415,NSE,EQ,EQ,buy,FALSE,1,698.70,60906386,1300000004146181,3/05/2024
OIL,INE274J01014,45415,NSE,EQ,EQ,buy,FALSE,3,640.20,40969737,1200000004775185,3/05/2024
IOC,INE242A01010,45415,NSE,EQ,EQ,buy,FALSE,1,173.65,20842377,1100000004210560,3/05/2024
KALYANKJIL,INE303R01014,45415,NSE,EQ,EQ,buy,FALSE,4,413.00,40969738,1200000004775186,3/05/2024
LUPIN,INE326A01037,45415,NSE,EQ,EQ,buy,FALSE,1,1666.85,40969732,1200000004775167,3/05/2024
NTPC,INE733E01010,45415,NSE,EQ,EQ,buy,FALSE,3,379.50,40969740,1200000004775196,3/05/2024
SJVN,INE002L01015,45415,NSE,EQ,EQ,buy,FALSE,10,138.10,60906391,1300000004146198,3/05/2024
MID150BEES,INF204KB1V68,45418,NSE,EQ,EQ,buy,FALSE,9,193.50,41073477,1200000004959269,6/05/2024
UTINEXT50,INF789F1AUW9,45418,NSE,EQ,EQ,buy,FALSE,20,69.49,61051422,1300000004691680,6/05/2024
JUNIORBEES,INF732E01045,45418,NSE,EQ,EQ,buy,FALSE,4,697.04,41073476,1200000004959266,6/05/2024
CONSUMBEES,INF204KA1LD7,45418,NSE,EQ,EQ,buy,FALSE,10,114.53,41073473,1200000004959262,6/05/2024
MOM30IETF,INF109KC17C7,45418,NSE,EQ,EQ,buy,FALSE,50,33.43,21001755,1100000004893591,6/05/2024
GOLDBEES,INF204KB17I5,45418,NSE,EQ,EQ,buy,FALSE,19,60.60,21001754,1100000004893575,6/05/2024
NIFTYBEES,INF204KB14I2,45418,NSE,EQ,EQ,buy,FALSE,6,250.11,41073475,1200000004959264,6/05/2024
HDFCSML250,INF179KC1FB2,45418,NSE,EQ,EQ,buy,FALSE,12,158.84,21002084,1100000004895575,6/05/2024
CONSUMBEES,INF204KA1LD7,45425,NSE,EQ,EQ,buy,FALSE,5,113.99,40863105,1200000004822919,13/05/2024
GOLDBEES,INF204KB17I5,45425,NSE,EQ,EQ,buy,FALSE,19,61.62,20757328,1100000004319127,13/05/2024
MOM30IETF,INF109KC17C7,45425,NSE,EQ,EQ,buy,FALSE,50,32.66,20757367,1100000004319166,13/05/2024
CONSUMBEES,INF204KA1LD7,45425,NSE,EQ,EQ,buy,FALSE,5,113.99,40863104,1200000004822919,13/05/2024
MID150BEES,INF204KB1V68,45425,NSE,EQ,EQ,buy,FALSE,9,188.19,40863106,1200000004822920,13/05/2024
JUNIORBEES,INF732E01045,45425,NSE,EQ,EQ,buy,FALSE,4,680.39,40863102,1200000004822910,13/05/2024
NIFTYBEES,INF204KB14I2,45425,NSE,EQ,EQ,buy,FALSE,6,243.84,40863101,1200000004822894,13/05/2024
UTINEXT50,INF789F1AUW9,45425,NSE,EQ,EQ,buy,FALSE,20,67.63,61039455,1300000004783309,13/05/2024
HDFCSML250,INF179KC1FB2,45425,NSE,EQ,EQ,buy,FALSE,12,151.47,20757516,1100000004319922,13/05/2024
JUNIORBEES,INF732E01045,45433,NSE,EQ,EQ,buy,FALSE,4,726.57,46385497,1200000033110572,21/05/2024
NIFTYBEES,INF204KB14I2,45433,NSE,EQ,EQ,buy,FALSE,6,250.21,46385500,1200000033110579,21/05/2024
HDFCSML250,INF179KC1FB2,45433,NSE,EQ,EQ,buy,FALSE,12,159.33,26957969,1100000033417663,21/05/2024
GOLDBEES,INF204KB17I5,45433,NSE,EQ,EQ,buy,FALSE,19,62.55,26957962,1100000033417646,21/05/2024
UTINEXT50,INF789F1AUW9,45433,NSE,EQ,EQ,buy,FALSE,20,71.84,66825576,1300000029074940,21/05/2024
MID150BEES,INF204KB1V68,45433,NSE,EQ,EQ,buy,FALSE,9,198.40,46385498,1200000033110573,21/05/2024
MOM30IETF,INF109KC17C7,45433,NSE,EQ,EQ,buy,FALSE,50,34.87,26957965,1100000033417656,21/05/2024
CONSUMBEES,INF204KA1LD7,45433,NSE,EQ,EQ,buy,FALSE,10,116.74,46385499,1200000033110576,21/05/2024
HDFCSML250,INF179KC1FB2,45440,NSE,EQ,EQ,buy,FALSE,12,159.94,20931823,1100000004692103,28/05/2024
UTINEXT50,INF789F1AUW9,45440,NSE,EQ,EQ,buy,FALSE,20,73.60,60894446,1300000004086637,28/05/2024
NIFTYBEES,INF204KB14I2,45440,NSE,EQ,EQ,buy,FALSE,6,255.21,40951574,1200000004708641,28/05/2024
MID150BEES,INF204KB1V68,45440,NSE,EQ,EQ,buy,FALSE,9,201.95,40951575,1200000004708655,28/05/2024
GOLDBEES,INF204KB17I5,45440,NSE,EQ,EQ,buy,FALSE,19,61.20,20931751,1100000004691787,28/05/2024
CONSUMBEES,INF204KA1LD7,45440,NSE,EQ,EQ,buy,FALSE,10,117.80,40951578,1200000004708658,28/05/2024
MOM30IETF,INF109KC17C7,45440,NSE,EQ,EQ,buy,FALSE,50,35.58,20931773,1100000004691840,28/05/2024
JUNIORBEES,INF732E01045,45440,NSE,EQ,EQ,buy,FALSE,4,738.31,40951573,1200000004708639,28/05/2024
PIDILITIND,INE318A01026,44714,NSE,EQ,EQ,buy,FALSE,1,2205.15,50782448,1200000004058634,2/06/2022
PIDILITIND,INE318A01026,44746,NSE,EQ,EQ,buy,FALSE,1,2174.45,50854316,1200000003934003,4/07/2022
IRCTC,INE335Y01020,44917,BSE,EQ,A,buy,FALSE,50,635.00,79682500,1671681613742981909,22/12/2022
JPPOWER,INE351F01018,44917,NSE,EQ,EQ,buy,FALSE,100,7.20,52171586,1200000010330801,22/12/2022
PAYTM,INE982J01020,44918,NSE,EQ,EQ,buy,FALSE,10,479.05,52572955,1200000013706585,23/12/2022
PAYTM,INE982J01020,44918,NSE,EQ,EQ,buy,FALSE,1,479.10,52572956,1200000013706585,23/12/2022
JUBLFOOD,INE797F01020,44918,NSE,EQ,EQ,buy,FALSE,25,509.60,55461242,1200000029632562,23/12/2022
OFSPL060123,INE04VS07305,44949,BSE,EQ,F,buy,FALSE,1,100402.18,24700,1674445500013997004,23/01/2023
COFORGE,INE591G01017,44950,NSE,EQ,EQ,buy,FALSE,1,4438.85,1054759,1000000006939865,24/01/2023
GESHIP,INE017A01032,44950,NSE,EQ,EQ,buy,FALSE,6,628.70,26216271,1100000007820363,24/01/2023
AMARAJABAT,INE885A01032,44950,NSE,EQ,EQ,buy,FALSE,6,573.45,1054757,1000000006939849,24/01/2023
AAVAS,INE216P01012,44950,NSE,EQ,EQ,buy,FALSE,2,1839.40,1054755,1000000006939845,24/01/2023
AIAENG,INE212H01026,44950,NSE,EQ,EQ,buy,FALSE,1,2476.25,1054760,1000000006939882,24/01/2023
AUBANK,INE949L01017,44950,NSE,EQ,EQ,buy,FALSE,6,636.35,1054756,1000000006939848,24/01/2023
KIMS,INE967H01017,44950,NSE,EQ,EQ,buy,FALSE,1,1449.50,51346810,1200000007715501,24/01/2023
AXISBANK,INE238A01034,44950,NSE,EQ,EQ,buy,FALSE,4,912.30,1054758,1000000006939850,24/01/2023
360ONE,INE466L01020,44950,NSE,EQ,EQ,buy,FALSE,2,1957.90,26216272,1100000007820374,24/01/2023
KIMS,INE967H01017,44950,NSE,EQ,EQ,buy,FALSE,2,1449.55,51346811,1200000007715501,24/01/2023
JYOTHYLAB,INE668F01031,44950,NSE,EQ,EQ,buy,FALSE,9,202.85,51346815,1200000007715507,24/01/2023
LALPATHLAB,INE600L01024,44950,NSE,EQ,EQ,buy,FALSE,1,2151.15,51346813,1200000007715506,24/01/2023
JYOTHYLAB,INE668F01031,44950,NSE,EQ,EQ,buy,FALSE,9,202.85,51346814,1200000007715507,24/01/2023
RATNAMANI,INE703B01027,44950,NSE,EQ,EQ,buy,FALSE,1,1974.95,76459515,1300000008289023,24/01/2023
LALPATHLAB,INE600L01024,44950,NSE,EQ,EQ,buy,FALSE,1,2151.15,51346812,1200000007715506,24/01/2023
RATNAMANI,INE703B01027,44950,NSE,EQ,EQ,buy,FALSE,1,1975.00,76459516,1300000008289023,24/01/2023
VAIBHAVGBL,INE884A01027,44950,NSE,EQ,EQ,buy,FALSE,12,297.70,76459517,1300000008289030,24/01/2023
VGUARD,INE951I01027,44950,NSE,EQ,EQ,buy,FALSE,14,253.70,76459514,1300000008289018,24/01/2023
SUPREMEIND,INE195A01028,44950,NSE,EQ,EQ,buy,FALSE,1,2399.85,76459513,1300000008289013,24/01/2023
SUPREMEIND,INE195A01028,44950,NSE,EQ,EQ,buy,FALSE,1,2399.85,76459512,1300000008289013,24/01/2023
CESC,INE486A01021,44951,NSE,EQ,EQ,buy,FALSE,46,73.70,3885241,1000000022921381,25/01/2023
JKLAKSHMI,INE786A01032,44951,NSE,EQ,EQ,buy,FALSE,3,736.00,53596867,1200000022668160,25/01/2023
NH,INE410P01011,44951,NSE,EQ,EQ,buy,FALSE,3,722.95,53596872,1200000022668170,25/01/2023
NH,INE410P01011,44951,NSE,EQ,EQ,buy,FALSE,1,722.85,53596870,1200000022668170,25/01/2023
SUNTV,INE424H01027,44951,NSE,EQ,EQ,buy,FALSE,1,467.10,79340335,1300000022167053,25/01/2023
SUNTV,INE424H01027,44951,NSE,EQ,EQ,buy,FALSE,3,467.15,79340337,1300000022167053,25/01/2023
SUNTV,INE424H01027,44951,NSE,EQ,EQ,buy,FALSE,1,467.15,79340336,1300000022167053,25/01/2023
M&M,INE101A01026,44951,NSE,EQ,EQ,buy,FALSE,3,1312.50,53596869,1200000022668164,25/01/2023
KIRLFER,INE884B01025,44951,NSE,EQ,EQ,buy,FALSE,9,363.60,53596868,1200000022668161,25/01/2023
JKLAKSHMI,INE786A01032,44951,NSE,EQ,EQ,buy,FALSE,1,736.00,53596866,1200000022668160,25/01/2023
SONATSOFTW,INE269A01021,44951,NSE,EQ,EQ,buy,FALSE,5,624.75,79340271,1300000022167002,25/01/2023
TATASTEEL,INE081A01020,44951,NSE,EQ,EQ,buy,FALSE,28,120.85,79340268,1300000022166996,25/01/2023
IPCALAB,INE571A01038,44951,NSE,EQ,EQ,buy,FALSE,4,860.00,28705969,1100000022818322,25/01/2023
GRANULES,INE101D01020,44951,NSE,EQ,EQ,buy,FALSE,12,288.80,28705971,1100000022818382,25/01/2023
SUNTV,INE424H01027,44951,NSE,EQ,EQ,buy,FALSE,1,467.15,79340338,1300000022167053,25/01/2023
COROMANDEL,INE169A01031,44951,NSE,EQ,EQ,buy,FALSE,4,850.15,3885245,1000000022921415,25/01/2023
SUNTV,INE424H01027,44951,NSE,EQ,EQ,buy,FALSE,1,467.05,79340334,1300000022167053,25/01/2023
CRAFTSMAN,INE00LO01017,44951,NSE,EQ,EQ,buy,FALSE,1,3312.65,3885246,1000000022921417,25/01/2023
JKLAKSHMI,INE786A01032,44951,NSE,EQ,EQ,buy,FALSE,1,736.00,53596865,1200000022668160,25/01/2023
REDINGTON,INE891D01026,44951,NSE,EQ,EQ,buy,FALSE,19,179.90,79340267,1300000022166994,25/01/2023
NH,INE410P01011,44951,NSE,EQ,EQ,buy,FALSE,1,722.90,53596871,1200000022668170,25/01/2023
ORIENTCEM,INE876N01018,44951,NSE,EQ,EQ,buy,FALSE,27,125.90,53596864,1200000022668157,25/01/2023
TCI,INE688A01022,44951,NSE,EQ,EQ,buy,FALSE,4,615.70,79340269,1300000022166997,25/01/2023
TCI,INE688A01022,44951,NSE,EQ,EQ,buy,FALSE,1,615.70,79340270,1300000022166997,25/01/2023
UTINEXT50,INF789F1AUW9,44956,NSE,EQ,EQ,buy,FALSE,108,41.00,76906463,1300000010107554,30/01/2023
UTINEXT50,INF789F1AUW9,44956,NSE,EQ,EQ,buy,FALSE,40,41.00,76906461,1300000010107554,30/01/2023
UTINEXT50,INF789F1AUW9,44956,NSE,EQ,EQ,buy,FALSE,1,41.00,76906459,1300000010107554,30/01/2023
UTINEXT50,INF789F1AUW9,44956,NSE,EQ,EQ,buy,FALSE,1,41.00,76906460,1300000010107554,30/01/2023
UTINEXT50,INF789F1AUW9,44956,NSE,EQ,EQ,buy,FALSE,1,41.00,76906458,1300000010107554,30/01/2023
UTINEXT50,INF789F1AUW9,44956,NSE,EQ,EQ,buy,FALSE,50,41.00,76906462,1300000010107554,30/01/2023
UTINEXT50,INF789F1AUW9,44956,NSE,EQ,EQ,buy,FALSE,1,41.00,77037057,1300000010107554,30/01/2023
UTINEXT50,INF789F1AUW9,44956,NSE,EQ,EQ,buy,FALSE,298,41.00,77056371,1300000010107554,30/01/2023
HDFCLIFE,INE795G01014,44958,BSE,EQ,A,buy,FALSE,20,530.00,8456900,1675234310112926122,1/02/2023
IOC,INE242A01010,44958,NSE,EQ,EQ,buy,FALSE,500,80.50,29651805,1100000027176359,1/02/2023
PIDILITIND,INE318A01026,44959,NSE,EQ,EQ,buy,FALSE,1,2283.45,51168988,1200000006386725,2/02/2023
105AFPL24,INE501X07372,44963,BSE,EQ,F,buy,FALSE,1,100320.29,161700,1675655100035368732,6/02/2023
ANDHRAPET,INE714B01016,44964,BSE,EQ,X,buy,FALSE,30,65.00,2108300,1675740600002119363,7/02/2023
BIKAJI,INE00E101023,44984,NSE,EQ,EQ,buy,FALSE,15,359.75,147157,1000000000768241,27/02/2023
BIKAJI,INE00E101023,44984,NSE,EQ,EQ,buy,FALSE,5,359.70,147156,1000000000768241,27/02/2023
IRCTC,INE335Y01020,45012,NSE,EQ,EQ,buy,FALSE,10,580.00,29131572,1100000025741301,27/03/2023
JPPOWER,INE351F01018,44481,NSE,EQ,EQ,buy,FALSE,1000,5.10,50471434,1200000001859870,12/10/2021
IRCTC,INE335Y01012,44488,NSE,EQ,EQ,buy,FALSE,6,5803.00,33468307,1100000026547247,19/10/2021
IRCTC,INE335Y01012,44488,NSE,EQ,EQ,buy,FALSE,1,5803.00,33468306,1100000026547247,19/10/2021
IRCTC,INE335Y01012,44488,NSE,EQ,EQ,buy,FALSE,2,5803.00,33468305,1100000026547247,19/10/2021
PIDILITIND,INE318A01026,44502,NSE,EQ,EQ,buy,FALSE,1,2361.00,51166376,1200000003983828,2/11/2021
NMDC,INE584A01023,44522,BSE,EQ,A,buy,FALSE,100,135.00,485700,1637551800014052010,22/11/2021
HDFCLIFE,INE795G01014,44526,NSE,EQ,EQ,buy,FALSE,10,674.85,27651519,1100000009297498,26/11/2021
PIDILITIND,INE318A01026,44532,NSE,EQ,EQ,buy,FALSE,1,2222.75,51043031,1200000004092521,2/12/2021
HDFC,INE001A01036,44547,NSE,EQ,EQ,buy,FALSE,5,2644.00,28182480,1100000011040866,17/12/2021
PAYTM,INE982J01020,44566,NSE,EQ,EQ,buy,FALSE,5,1300.00,52354145,1200000008150313,5/01/2022
